OrderID;OrderDate;OrderPriority;OrderQuantity;Sales;ShipMode;ShippingCost;Province;CustomerSegment;ProductCategory;ProductSubCategory;ProductContainer;ShipDate
15780;4/13/2011;Critical;19;71.77;Regular Air;0.71;Ontario;Corporate;Office Supplies;Rubber Bands;Wrap Bag;4/15/2011
32454;3/31/2011;Critical;12;83.89;Regular Air;may.48;Ontario;Consumer;Office Supplies;Binders and Binder Accessories;Small Box;04.01.2011
28807;3/31/2011;High;9;59.35;Express Air;avq.33;Yukon;Consumer;Office Supplies;Paper;Small Box;04.01.2011
25191;3/30/2011;Medium;42;4,091,152;Regular Air;02.may;Alberta;Small Business;Technology;Telephones and Communication;Small Box;3/30/2011
20646;3/30/2011;Medium;41;12,040,845;Regular Air;01.yan;British Columbia;Corporate;Technology;Telephones and Communication;Small Box;04.01.2011
40961;3/30/2011;Medium;7;23.84;Regular Air;0.5;Ontario;Corporate;Office Supplies;Labels;Small Box;3/31/2011
24965;3/29/2011;Low;42;1146.11;Regular Air;avq.55;Prince Edward Island;Corporate;Furniture;Office Furnishings;Small Box;3/29/2011
24965;3/29/2011;Low;6;2528.49;Express Air;19.99;Prince Edward Island;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;04.03.2011
36001;3/28/2011;Low;47;564.39;Regular Air;apr.98;Northwest Territories;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;04.01.2011
36001;3/28/2011;Low;45;1038.82;Regular Air;15.yan;Northwest Territories;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;3/30/2011
34048;3/28/2011;Low;1;26.68;Regular Air;mar.63;Prince Edward Island;Corporate;Furniture;Office Furnishings;Small Pack;3/30/2011
56804;3/27/2011;Critical;41;136.45;Regular Air;iyn.27;Saskachewan;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;3/29/2011
56804;3/27/2011;Critical;24;121.81;Regular Air;apr.86;Saskachewan;Home Office;Office Supplies;Paper;Small Box;3/28/2011
30658;3/26/2011;Medium;44;6040.22;Regular Air;35;Northwest Territories;Corporate;Office Supplies;Storage & Organization;Large Box;3/28/2011
24384;3/26/2011;Medium;44;205.11;Regular Air;0.5;Manitoba;Consumer;Office Supplies;Labels;Small Box;3/28/2011
30658;3/26/2011;Medium;35;17387.65;Regular Air;24.49;Northwest Territories;Corporate;Technology;Copiers and Fax;Large Box;3/27/2011
24384;3/26/2011;Medium;21;3981.23;Regular Air;19.99;Manitoba;Consumer;Office Supplies;Storage & Organization;Small Box;3/28/2011
24384;3/26/2011;Medium;20;24,582,425;Regular Air;avq.99;Manitoba;Consumer;Technology;Telephones and Communication;Small Box;3/28/2011
50404;3/26/2011;High;18;3780.43;Regular Air;sen.99;Manitoba;Corporate;Office Supplies;Storage & Organization;Small Box;3/27/2011
25376;3/26/2011;Critical;12;76.61;Regular Air;may.29;Prince Edward Island;Corporate;Furniture;Office Furnishings;Small Box;3/27/2011
50404;3/26/2011;High;10;1961.68;Regular Air;69;Manitoba;Corporate;Furniture;Tables;Large Box;3/28/2011
48548;3/26/2011;Critical;3;13.71;Regular Air;mar.97;Quebec;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;3/27/2011
55686;3/25/2011;Critical;26;423.14;Regular Air;4;Saskachewan;Corporate;Technology;Computer Peripherals;Small Box;3/27/2011
55686;3/25/2011;Critical;22;628.39;Express Air;05.sen;Saskachewan;Corporate;Office Supplies;Paper;Small Box;3/27/2011
55686;3/25/2011;Critical;2;162.49;Regular Air;0.99;Saskachewan;Corporate;Office Supplies;Appliances;Small Box;3/28/2011
4257;3/24/2011;Medium;45;253.89;Regular Air;05.mar;British Columbia;Consumer;Office Supplies;Envelopes;Small Box;3/26/2011
30369;3/24/2011;Critical;21;174.22;Regular Air;fev.64;Ontario;Home Office;Office Supplies;Scissors, Rulers and Trimmers;Small Pack;3/25/2011
643;3/24/2011;High;21;2781.82;Express Air;35;Nunavut;Corporate;Office Supplies;Storage & Organization;Large Box;3/25/2011
30369;3/24/2011;Critical;13;76.81;Regular Air;iyl.54;Ontario;Home Office;Office Supplies;Paper;Small Box;3/25/2011
54245;3/24/2011;Medium;5;83.3;Regular Air;02.may;Ontario;Corporate;Technology;Telephones and Communication;Wrap Bag;3/25/2011
57095;3/23/2011;Medium;37;254.93;Regular Air;may.48;Saskachewan;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;3/26/2011
55361;3/23/2011;Not Specified;31;293.52;Regular Air;iyl.28;Quebec;Small Business;Office Supplies;Storage & Organization;Small Box;3/24/2011
55361;3/23/2011;Not Specified;22;51.39;Express Air;apr.86;Quebec;Small Business;Furniture;Office Furnishings;Small Box;3/24/2011
24871;3/23/2011;Medium;6;143.78;Regular Air;avq.99;Northwest Territories;Corporate;Furniture;Office Furnishings;Small Pack;3/24/2011
8580;3/22/2011;High;37;308.22;Regular Air;sen.23;Manitoba;Consumer;Office Supplies;Appliances;Small Box;3/23/2011
49824;3/22/2011;High;33;1,900,226;Express Air;may.31;Quebec;Small Business;Technology;Telephones and Communication;Small Box;3/23/2011
8580;3/22/2011;High;12;151.49;Regular Air;iyn.97;Manitoba;Consumer;Office Supplies;Envelopes;Small Box;3/22/2011
38304;3/22/2011;High;7;30.yan;Regular Air;may.47;Saskachewan;Consumer;Office Supplies;Binders and Binder Accessories;Small Box;3/24/2011
58884;3/21/2011;Low;46;3732.25;Delivery Truck;60;Nova Scotia;Corporate;Furniture;Tables;Jumbo Drum;3/26/2011
42213;3/21/2011;Critical;46;110.96;Regular Air;0.5;Nova Scotia;Small Business;Office Supplies;Labels;Small Box;3/23/2011
58884;3/21/2011;Low;29;87.68;Regular Air;0.99;Nova Scotia;Corporate;Office Supplies;Labels;Small Box;3/26/2011
35296;3/21/2011;Low;7;4,078,725;Regular Air;mar.99;Quebec;Corporate;Technology;Telephones and Communication;Small Box;3/23/2011
31303;3/20/2011;Low;50;306.13;Express Air;yan.49;Nova Scotia;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;3/22/2011
28550;3/20/2011;Not Specified;44;21532.26;Delivery Truck;69.3;Saskachewan;Corporate;Technology;Office Machines;Jumbo Drum;3/23/2011
9062;3/20/2011;High;32;119.2;Regular Air;0.99;Nova Scotia;Consumer;Office Supplies;Rubber Bands;Wrap Bag;3/21/2011
9062;3/20/2011;High;19;1825.42;Regular Air;avq.99;Newfoundland;Consumer;Furniture;Office Furnishings;Small Pack;3/23/2011
28550;3/20/2011;Not Specified;1;iyl.64;Regular Air;03.yan;Saskachewan;Corporate;Office Supplies;Paper;Wrap Bag;3/21/2011
26304;3/19/2011;Medium;43;7,452,137;Regular Air;may.99;Nova Scotia;Corporate;Technology;Telephones and Communication;Small Box;3/20/2011
51713;3/19/2011;Not Specified;35;133.07;Regular Air;0.94;Ontario;Corporate;Office Supplies;Rubber Bands;Wrap Bag;3/20/2011
28003;3/19/2011;Critical;31;157.79;Regular Air;06.iyl;Northwest Territories;Corporate;Office Supplies;Paper;Small Box;3/21/2011
51361;3/18/2011;Critical;50;18056.68;Delivery Truck;60;Ontario;Corporate;Furniture;Tables;Jumbo Drum;3/22/2011
32546;3/18/2011;Critical;47;1,294,023;Regular Air;yan.25;Quebec;Home Office;Technology;Telephones and Communication;Small Pack;3/19/2011
3588;3/18/2011;Not Specified;42;374.38;Regular Air;03.may;New Brunswick;Home Office;Office Supplies;Appliances;Small Box;3/19/2011
3588;3/18/2011;Not Specified;21;1557.42;Regular Air;4;New Brunswick;Home Office;Technology;Computer Peripherals;Small Box;3/20/2011
3588;3/18/2011;Not Specified;18;1531.93;Delivery Truck;14;New Brunswick;Home Office;Technology;Office Machines;Jumbo Drum;3/18/2011
48261;3/18/2011;Medium;15;2130.66;Delivery Truck;30;Ontario;Home Office;Furniture;Chairs & Chairmats;Jumbo Drum;3/19/2011
51361;3/18/2011;Low;14;76.06;Express Air;may.68;Ontario;Corporate;Office Supplies;Paper;Small Box;3/20/2011
3588;3/18/2011;Not Specified;14;410.27;Regular Air;mar.92;New Brunswick;Home Office;Furniture;Office Furnishings;Small Pack;3/20/2011
32546;3/18/2011;Critical;6;156.09;Regular Air;15.yan;Quebec;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;3/20/2011
15205;3/17/2011;Critical;42;1753.51;Regular Air;09.fev;Northwest Territories;Corporate;Furniture;Office Furnishings;Wrap Bag;3/18/2011
775;3/17/2011;Critical;35;43.57;Regular Air;0.7;Nova Scotia;Small Business;Office Supplies;Rubber Bands;Wrap Bag;3/18/2011
65;3/17/2011;Critical;32;3812.73;Regular Air;yan.99;Ontario;Corporate;Technology;Computer Peripherals;Small Pack;3/18/2011
15205;3/17/2011;Critical;18;4605.36;Delivery Truck;43.32;Northwest Territories;Corporate;Furniture;Chairs & Chairmats;Jumbo Drum;3/19/2011
53637;3/17/2011;High;12;451.09;Express Air;sen.83;Ontario;Consumer;Office Supplies;Envelopes;Small Box;3/18/2011
775;3/17/2011;Critical;8;31.87;Regular Air;01.fev;Nova Scotia;Small Business;Office Supplies;Pens & Art Supplies;Wrap Bag;3/19/2011
5444;3/17/2011;Critical;2;885.94;Regular Air;24.49;Ontario;Small Business;Technology;Copiers and Fax;Large Box;3/19/2011
18789;3/16/2011;High;50;1558.18;Regular Air;sen.18;Saskachewan;Small Business;Office Supplies;Paper;Small Box;3/18/2011
11968;3/16/2011;Low;31;109.49;Regular Air;0.85;Prince Edward Island;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;3/16/2011
3911;3/16/2011;Not Specified;24;370.72;Regular Air;noy.25;Yukon;Small Business;Office Supplies;Storage & Organization;Small Box;3/16/2011
43239;3/16/2011;Not Specified;14;270.25;Regular Air;yan.49;Saskachewan;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;3/18/2011
3266;3/16/2011;Low;4;17.dek;Regular Air;yan.49;Ontario;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;3/20/2011
20967;3/15/2011;High;50;28664.52;Regular Air;24.49;Manitoba;Small Business;Technology;Copiers and Fax;Large Box;3/15/2011
55621;3/15/2011;Low;50;6356.68;Regular Air;dek.65;Saskachewan;Home Office;Furniture;Chairs & Chairmats;Medium Box;3/17/2011
24070;3/15/2011;High;48;294.26;Express Air;0.7;British Columbia;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;3/16/2011
55621;3/15/2011;Low;47;193.15;Regular Air;0.94;Saskachewan;Home Office;Office Supplies;Pens & Art Supplies;Wrap Bag;3/22/2011
37121;3/15/2011;Not Specified;44;9499.3;Delivery Truck;64.2;Ontario;Corporate;Furniture;Chairs & Chairmats;Jumbo Drum;3/16/2011
57479;3/15/2011;High;37;132.12;Regular Air;0.5;Ontario;Corporate;Office Supplies;Labels;Small Box;3/16/2011
50309;3/15/2011;Low;36;243.18;Regular Air;sen.69;Ontario;Small Business;Office Supplies;Storage & Organization;Small Box;3/22/2011
24070;3/15/2011;High;36;170.42;Regular Air;apr.97;British Columbia;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;3/16/2011
3526;3/15/2011;Low;20;246.06;Regular Air;06.fev;Yukon;Small Business;Furniture;Office Furnishings;Wrap Bag;3/17/2011
11109;3/15/2011;Medium;18;130.38;Regular Air;yan.71;Saskachewan;Consumer;Office Supplies;Paper;Wrap Bag;3/16/2011
20967;3/15/2011;High;6;6,357,405;Regular Air;08.avq;Manitoba;Small Business;Technology;Telephones and Communication;Small Box;3/16/2011
24070;3/15/2011;High;3;431.29;Regular Air;24.49;British Columbia;Corporate;Furniture;Chairs & Chairmats;Large Box;3/16/2011
24548;3/14/2011;High;32;269.3;Express Air;apr.95;Yukon;Corporate;Furniture;Office Furnishings;Small Box;3/15/2011
23270;3/13/2011;Low;42;66,597,415;Express Air;mar.99;Manitoba;Home Office;Technology;Telephones and Communication;Small Box;3/18/2011
23270;3/13/2011;Low;20;1460.42;Delivery Truck;60;Manitoba;Home Office;Office Supplies;Appliances;Jumbo Drum;3/17/2011
34727;3/13/2011;Low;20;159.71;Express Air;avq.94;Quebec;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;3/17/2011
1767;3/13/2011;High;10;46.34;Regular Air;0.7;Alberta;Corporate;Office Supplies;Rubber Bands;Wrap Bag;3/15/2011
44612;3/13/2011;High;6;428,723;Regular Air;yan.25;Ontario;Corporate;Technology;Telephones and Communication;Small Pack;3/15/2011
28741;2/28/2011;Not Specified;13;70.13;Regular Air;0.95;Manitoba;Small Business;Office Supplies;Paper;Wrap Bag;03.01.2011
40612;2/28/2011;High;9;19.fev;Regular Air;01.dek;Alberta;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;03.01.2011
20068;2/28/2011;Critical;9;53.18;Regular Air;iyn.98;Quebec;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;03.01.2011
28741;2/28/2011;Not Specified;5;59.76;Regular Air;mar.37;Manitoba;Small Business;Office Supplies;Scissors, Rulers and Trimmers;Small Pack;03.01.2011
7521;2/27/2011;Low;19;19,421,735;Express Air;02.may;Ontario;Small Business;Technology;Telephones and Communication;Small Box;03.05.2011
43137;2/26/2011;High;40;6069.05;Regular Air;07.iyl;Manitoba;Consumer;Office Supplies;Storage & Organization;Small Box;2/27/2011
4642;2/26/2011;Critical;21;309.62;Express Air;sen.37;British Columbia;Corporate;Office Supplies;Storage & Organization;Small Box;2/26/2011
15462;2/26/2011;Critical;20;862.64;Regular Air;fev.99;Saskachewan;Home Office;Office Supplies;Binders and Binder Accessories;Small Box;2/27/2011
50145;2/26/2011;High;18;325.58;Regular Air;mar.62;Saskachewan;Corporate;Furniture;Office Furnishings;Wrap Bag;2/27/2011
21125;2/26/2011;Not Specified;17;155.17;Regular Air;apr.39;Ontario;Home Office;Office Supplies;Paper;Wrap Bag;2/27/2011
46372;2/26/2011;High;15;81.97;Regular Air;avq.33;Manitoba;Consumer;Office Supplies;Paper;Small Box;2/27/2011
8133;2/26/2011;Medium;11;405.53;Regular Air;05.sen;Saskachewan;Corporate;Office Supplies;Paper;Small Box;2/27/2011
50145;2/26/2011;High;9;458.8;Regular Air;iyn.77;Saskachewan;Corporate;Furniture;Office Furnishings;Small Box;2/26/2011
4642;2/26/2011;Critical;9;65.61;Regular Air;mar.52;British Columbia;Corporate;Technology;Computer Peripherals;Small Pack;2/27/2011
46372;2/26/2011;High;7;375.57;Regular Air;16.noy;Manitoba;Consumer;Office Supplies;Binders and Binder Accessories;Small Box;2/26/2011
4960;2/25/2011;Low;30;8363.65;Delivery Truck;64.73;Newfoundland;Corporate;Furniture;Chairs & Chairmats;Jumbo Drum;03.01.2011
4960;2/25/2011;Low;4;40.87;Express Air;avq.74;Quebec;Corporate;Office Supplies;Paper;Small Box;2/27/2011
19558;2/25/2011;Low;2;iyl.98;Regular Air;yan.35;Quebec;Corporate;Office Supplies;Rubber Bands;Wrap Bag;2/28/2011
39909;2/24/2011;Low;50;7,778,758;Regular Air;apr.99;Ontario;Home Office;Technology;Telephones and Communication;Small Box;03.04.2011
40001;2/24/2011;Medium;46;1736.53;Regular Air;mar.99;Ontario;Home Office;Office Supplies;Appliances;Small Box;2/26/2011
18023;2/24/2011;Medium;38;4502.26;Delivery Truck;26.mar;Quebec;Home Office;Technology;Office Machines;Jumbo Drum;2/25/2011
25799;2/24/2011;Low;38;136.5;Regular Air;iyl.49;Saskachewan;Corporate;Office Supplies;Pens & Art Supplies;Wrap Bag;2/27/2011
18023;2/24/2011;Medium;34;192.23;Regular Air;iyl.64;Quebec;Home Office;Office Supplies;Paper;Small Box;2/25/2011
21350;2/24/2011;Medium;30;278.94;Regular Air;sen.86;British Columbia;Corporate;Office Supplies;Paper;Small Box;2/25/2011
37863;2/24/2011;High;27;305.05;Regular Air;mar.37;Ontario;Home Office;Office Supplies;Scissors, Rulers and Trimmers;Small Pack;2/26/2011
32965;2/24/2011;High;25;2427.25;Regular Air;19.99;Quebec;Small Business;Technology;Computer Peripherals;Small Box;2/25/2011
54787;2/24/2011;High;7;170.02;Regular Air;16.87;Alberta;Home Office;Office Supplies;Paper;Small Box;2/25/2011
32965;2/24/2011;High;2;noy.15;Regular Air;fev.97;Nova Scotia;Small Business;Office Supplies;Paper;Wrap Bag;2/25/2011
3749;2/23/2011;Medium;27;353.62;Regular Air;yan.49;Manitoba;Consumer;Office Supplies;Binders and Binder Accessories;Small Box;2/25/2011
12641;2/22/2011;Low;25;676.24;Regular Air;may.86;Alberta;Home Office;Office Supplies;Paper;Small Box;2/26/2011
12641;2/22/2011;Low;24;3668.6;Regular Air;07.iyl;Alberta;Home Office;Office Supplies;Storage & Organization;Small Box;2/26/2011
11651;2/22/2011;Medium;19;65.85;Express Air;0.98;Alberta;Small Business;Office Supplies;Pens & Art Supplies;Wrap Bag;2/24/2011
33794;2/22/2011;Critical;18;92.77;Regular Air;03.may;Manitoba;Small Business;Furniture;Office Furnishings;Small Pack;2/24/2011
12641;2/22/2011;Low;2;107.12;Regular Air;apr.86;Alberta;Home Office;Office Supplies;Paper;Small Box;2/28/2011
3814;2/21/2011;Low;43;1225.41;Express Air;13.99;Yukon;Consumer;Office Supplies;Storage & Organization;Medium Box;2/27/2011
5347;2/21/2011;Medium;39;276,029;Regular Air;05.mar;Alberta;Corporate;Technology;Telephones and Communication;Medium Box;2/24/2011
49312;2/21/2011;Critical;30;164.41;Regular Air;iyl.54;Nova Scotia;Corporate;Office Supplies;Paper;Small Box;2/22/2011
49312;2/21/2011;Critical;19;1882.18;Express Air;may.81;Nova Scotia;Corporate;Furniture;Office Furnishings;Medium Box;2/23/2011
5347;2/21/2011;Medium;7;525,555;Regular Air;yan.25;Alberta;Corporate;Technology;Telephones and Communication;Small Pack;2/23/2011
5347;2/21/2011;Medium;1;187,204;Regular Air;may.26;Alberta;Corporate;Technology;Telephones and Communication;Small Box;2/22/2011
12486;2/20/2011;High;42;1692.56;Regular Air;07.fev;Yukon;Corporate;Office Supplies;Appliances;Small Box;2/21/2011
58117;2/20/2011;Critical;42;134.86;Regular Air;yan.92;Manitoba;Corporate;Office Supplies;Scissors, Rulers and Trimmers;Wrap Bag;2/21/2011
21475;2/20/2011;Critical;39;538.14;Regular Air;yan.99;Yukon;Consumer;Technology;Computer Peripherals;Small Pack;2/22/2011
12486;2/20/2011;High;31;3081.33;Delivery Truck;57.38;Yukon;Corporate;Furniture;Bookcases;Jumbo Box;2/21/2011
40962;2/20/2011;Critical;30;32,769,965;Regular Air;avq.99;Ontario;Corporate;Technology;Telephones and Communication;Small Box;2/21/2011
40962;2/20/2011;Critical;28;1553.66;Regular Air;0.99;Ontario;Corporate;Office Supplies;Appliances;Small Box;2/21/2011
21475;2/20/2011;Critical;15;4,956,784;Delivery Truck;75.23;Yukon;Consumer;Furniture;Tables;Jumbo Box;2/21/2011
7462;2/20/2011;High;3;72.63;Express Air;may.53;Ontario;Small Business;Office Supplies;Pens & Art Supplies;Small Pack;2/21/2011
9696;2/19/2011;Not Specified;15;110.15;Regular Air;fev.99;Alberta;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;2/21/2011
9696;2/19/2011;Not Specified;13;3335.27;Delivery Truck;43.32;Alberta;Corporate;Furniture;Chairs & Chairmats;Jumbo Drum;2/21/2011
51777;2/19/2011;Medium;13;1307.88;Regular Air;iyl.18;Manitoba;Small Business;Technology;Computer Peripherals;Small Box;2/21/2011
51777;2/19/2011;Medium;4;3465.97;Regular Air;19.99;Manitoba;Small Business;Office Supplies;Binders and Binder Accessories;Small Box;2/20/2011
16481;2/18/2011;Low;50;3089.06;Regular Air;13.22;Yukon;Corporate;Office Supplies;Appliances;Small Box;2/23/2011
16481;2/18/2011;Low;47;20265.22;Delivery Truck;14.iyl;Yukon;Corporate;Technology;Office Machines;Jumbo Drum;2/23/2011
40386;2/18/2011;High;28;2905.3;Express Air;0.49;Ontario;Small Business;Office Supplies;Labels;Small Box;2/20/2011
36454;2/18/2011;Critical;8;69.57;Regular Air;06.may;Nova Scotia;Small Business;Office Supplies;Storage & Organization;Medium Box;2/21/2011
10213;2/17/2011;High;12;464.57;Regular Air;4;Yukon;Corporate;Technology;Computer Peripherals;Small Box;2/19/2011
49921;2/17/2011;Low;5;756.15;Delivery Truck;17.85;Northwest Territories;Small Business;Technology;Office Machines;Jumbo Drum;2/21/2011
49921;2/17/2011;Low;1;18.15;Regular Air;iyn.13;Northwest Territories;Small Business;Office Supplies;Storage & Organization;Small Box;2/19/2011
23426;2/16/2011;Critical;45;1009.8;Regular Air;yan.99;Ontario;Consumer;Technology;Computer Peripherals;Small Pack;2/18/2011
27105;2/16/2011;Not Specified;37;223.74;Regular Air;02.may;British Columbia;Home Office;Office Supplies;Envelopes;Small Box;2/17/2011
52868;2/16/2011;Low;19;138.05;Regular Air;may.53;Manitoba;Corporate;Technology;Computer Peripherals;Small Pack;2/18/2011
23426;2/16/2011;Critical;12;29.71;Regular Air;yan.92;Ontario;Consumer;Office Supplies;Scissors, Rulers and Trimmers;Wrap Bag;2/17/2011
27105;2/16/2011;Not Specified;2;26.82;Regular Air;05.apr;British Columbia;Home Office;Furniture;Office Furnishings;Small Pack;2/17/2011
45155;2/15/2011;Low;44;181.61;Regular Air;may.34;Nova Scotia;Corporate;Office Supplies;Binders and Binder Accessories;Small Box;2/22/2011
